name,identifier,parentIdentifier,experiment,link,sensor_name,sensor_type,isBundle,isDataset,isProject,isVisible,durationFacet,locationFacet,dataTypeFacet,categoryFacet,collectionFacet
2021-ChatApplication1-Ulaanbaatar-Position,005.AAAE.AAB.BM,005.AAAE.AAB.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Ulaanbaatar-Position,,,True,False,False,True,1 month,Mongolia,Position,Dataset Bundle,ChatApplication1
2021-ChatApplication1-Ulaanbaatar-Synchronic-Interactions,005.AAAE.AAB.AA,005.AAAE.AAB.**,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Ulaanbaatar-Synchronic-Interactions,,,True,False,False,True,1 month,Mongolia,Synchronic-Interactions,Dataset Bundle,ChatApplication1
2021-ChatApplication2-Asunción-Diachronic-Interactions,005.AAAG.AAD.CA,005.AAAG.AAD.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Asunci%C3%B3n-Diachronic-Interactions,,,True,False,False,True,1 month,Paraguay,Diachronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Asunción-Synchronic-Interactions,005.AAAG.AAD.AA,005.AAAG.AAD.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Asunci%C3%B3n-Synchronic-Interactions,,,True,False,False,True,1 month,Paraguay,Synchronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Copenhagen-Diachronic-Interactions,005.AAAG.AAC.CA,005.AAAG.AAC.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Copenhagen-Diachronic-Interactions,,,True,False,False,True,1 month,Denmark,Diachronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Copenhagen-Synchronic-Interactions,005.AAAG.AAC.AA,005.AAAG.AAC.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Copenhagen-Synchronic-Interactions,,,True,False,False,True,1 month,Denmark,Synchronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-London-Diachronic-Interactions,005.AAAG.AAE.CA,005.AAAG.AAE.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-London-Diachronic-Interactions,,,True,False,False,True,1 month,United Kingdom,Diachronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-London-Synchronic-Interactions,005.AAAG.AAE.AA,005.AAAG.AAE.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-London-Synchronic-Interactions,,,True,False,False,True,1 month,United Kingdom,Synchronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Trento-App-usage,005.AAAG.AAA.AG-AJ,005.AAAG.AAA.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Trento-App-usage,,,True,False,False,True,1 month,Italy,App-usage,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Trento-Connectivity,005.AAAG.AAA.AK-AL,005.AAAG.AAA.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Trento-Connectivity,,,True,False,False,True,1 month,Italy,Connectivity,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Trento-Diachronic-Interactions,005.AAAG.AAA.CA,005.AAAG.AAA.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Trento-Diachronic-Interactions,,,True,False,False,True,1 month,Italy,Diachronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Trento-Motion,005.AAAG.AAA.BF-BH-BI,005.AAAG.AAA.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Trento-Motion,,,True,False,False,True,1 month,Italy,Motion,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Trento-Position,005.AAAG.AAA.BM-BM,005.AAAG.AAA.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Trento-Position,,,True,False,False,True,1 month,Italy,Position,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Trento-Synchronic-Interactions,005.AAAG.AAA.AA,005.AAAG.AAA.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Trento-Synchronic-Interactions,,,True,False,False,True,1 month,Italy,Synchronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Ulaanbaatar-Diachronic-Interactions,005.AAAG.AAB.CA,005.AAAG.AAB.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Ulaanbaatar-Diachronic-Interactions,,,True,False,False,True,1 month,Mongolia,Diachronic-Interactions,Dataset Bundle,ChatApplication2
2021-ChatApplication2-Ulaanbaatar-Synchronic-Interactions,005.AAAG.AAB.AA,005.AAAG.AAB.**,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Ulaanbaatar-Synchronic-Interactions,,,True,False,False,True,1 month,Mongolia,Synchronic-Interactions,Dataset Bundle,ChatApplication2
2022-OpenCalls-Hanoi-App-usage,006.AAAJ.AAJ.AG-AI-AJ,006.AAAJ.AAJ.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi-App-usage,,,True,False,False,True,1 month,Vietnam,App-usage,Dataset Bundle,OpenCalls
2022-OpenCalls-Hanoi-Connectivity,006.AAAJ.AAJ.AM-AO-AN-AK-AL,006.AAAJ.AAJ.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi-Connectivity,,,True,False,False,True,1 month,Vietnam,Connectivity,Dataset Bundle,OpenCalls
2022-OpenCalls-Hanoi-Device-usage,006.AAAJ.AAJ.BS-BV-BW-BX-BY-BU-BT-BZ,006.AAAJ.AAJ.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi-Device-usage,,,True,False,False,True,1 month,Vietnam,Device-usage,Dataset Bundle,OpenCalls
2022-OpenCalls-Hanoi-Diachronic-Interactions,006.AAAJ.AAJ.AB-AC,006.AAAJ.AAJ.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi-Diachronic-Interactions,,,True,False,False,True,1 month,Vietnam,Diachronic-Interactions,Dataset Bundle,OpenCalls
2022-OpenCalls-Hanoi-Environment,006.AAAJ.AAJ.AS-AR,006.AAAJ.AAJ.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi-Environment,,,True,False,False,True,1 month,Vietnam,Environment,Dataset Bundle,OpenCalls
2022-OpenCalls-Hanoi-Motion,006.AAAJ.AAJ.AY-BF-BH-BI-BB,006.AAAJ.AAJ.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi-Motion,,,True,False,False,True,1 month,Vietnam,Motion,Dataset Bundle,OpenCalls
2022-OpenCalls-Hanoi-Position,006.AAAJ.AAJ.BR-BP-BO,006.AAAJ.AAJ.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi-Position,,,True,False,False,True,1 month,Vietnam,Position,Dataset Bundle,OpenCalls
2022-OpenCalls-Thessaloniki-App-usage,006.AAAI.AAK.AG-AH-AI-AJ,006.AAAI.AAK.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki-App-usage,,,True,False,False,True,1 month,Greece,App-usage,Dataset Bundle,OpenCalls
2022-OpenCalls-Thessaloniki-Connectivity,006.AAAI.AAK.AM-AO-AN-AK-AL,006.AAAI.AAK.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki-Connectivity,,,True,False,False,True,1 month,Greece,Connectivity,Dataset Bundle,OpenCalls
2022-OpenCalls-Thessaloniki-Device-usage,006.AAAI.AAK.BS-BV-BW-BX-BY-BU-BT-BZ,006.AAAI.AAK.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki-Device-usage,,,True,False,False,True,1 month,Greece,Device-usage,Dataset Bundle,OpenCalls
2022-OpenCalls-Thessaloniki-Diachronic-Interactions,006.AAAI.AAK.AB-AC,006.AAAI.AAK.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki-Diachronic-Interactions,,,True,False,False,True,1 month,Greece,Diachronic-Interactions,Dataset Bundle,OpenCalls
2022-OpenCalls-Thessaloniki-Environment,006.AAAI.AAK.AS-AR,006.AAAI.AAK.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki-Environment,,,True,False,False,True,1 month,Greece,Environment,Dataset Bundle,OpenCalls
2022-OpenCalls-Thessaloniki-Motion,006.AAAI.AAK.AY-BF-BH-BI-BB,006.AAAI.AAK.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki-Motion,,,True,False,False,True,1 month,Greece,Motion,Dataset Bundle,OpenCalls
2022-OpenCalls-Thessaloniki-Position,006.AAAI.AAK.BR-BP-BO,006.AAAI.AAK.**,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki-Position,,,True,False,False,True,1 month,Greece,Position,Dataset Bundle,OpenCalls
2024-Makerere-Kampala-App-usage,007.AAAN.AAN.AG-AH-AI-AJ,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-App-usage,,,True,False,False,True,2-6 months,Uganda,App-usage,Dataset Bundle,Makerere
2024-Makerere-Kampala-Connectivity,007.AAAN.AAN.AM-AO-AN-AK,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Connectivity,,,True,False,False,True,2-6 months,Uganda,Connectivity,Dataset Bundle,Makerere
2024-Makerere-Kampala-Device-usage,007.AAAN.AAN.BS-BV-BW-BX-BY-BT-BU,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Device-usage,,,True,False,False,True,2-6 months,Uganda,Device-usage,Dataset Bundle,Makerere
2024-Makerere-Kampala-Diachronic-Interactions,007.AAAN.AAN.AB,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Diachronic-Interactions,,,True,False,False,True,2-6 months,Uganda,Diachronic-Interactions,Dataset Bundle,Makerere
2024-Makerere-Kampala-Environment,007.AAAN.AAN.AS-AR,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Environment,,,True,False,False,True,2-6 months,Uganda,Environment,Dataset Bundle,Makerere
2024-Makerere-Kampala-Inertial,007.AAAN.AAN.BK,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Inertial,,,True,False,False,True,2-6 months,Uganda,Position,Dataset Bundle,Makerere
2024-Makerere-Kampala-Motion,007.AAAN.AAN.AY-AZ-BF-BH-BI-BB-BC-BG,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Motion,,,True,False,False,True,2-6 months,Uganda,Motion,Dataset Bundle,Makerere
2024-Makerere-Kampala-Position,007.AAAN.AAN.BR-BP-BL-BM-BQ,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Position,,,True,False,False,True,2-6 months,Uganda,Position,Dataset Bundle,Makerere
2024-Makerere-Kampala-Synchronic-Interactions,007.AAAN.AAN.AA,007.AAAN.AAN.**,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala-Synchronic-Interactions,,,True,False,False,True,2-6 months,Uganda,Synchronic-Interactions,Dataset Bundle,Makerere
2024-SmartUnitn2 OSM Big Thick Data-Trento-Diachronic-Interactions,007.AAAP.AAA.AC,007.AAAP.AAA.**,SmartUnitn2 OSM Big Thick Data,https://datascientiafoundation.github.io/LivePeople/datasets/2024-SmartUnitn2%20OSM%20Big%20Thick%20Data-Trento-Diachronic-Interactions,,,True,False,False,True,2-6 months,Italy,Diachronic-Interactions,Dataset Bundle,SmartUnitn2OSM
2018-SmartUnitn2-Trento,002.AAAB.AAA.**,,SmartUnitn2,https://datascientiafoundation.github.io/LivePeople/datasets/2018-SmartUnitn2-Trento,,,False,False,True,True,1 month,Italy,,Project,SmartUnitn2
2019-QROWD-Trento,003.AAAC.AAA.**,,QROWD,https://datascientiafoundation.github.io/LivePeople/datasets/2019-QROWD-Trento,,,False,False,True,True,1 month,Italy,,Project,QROWD
2020-DiversityOne-Amrita,004.AAAD.AAG.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Amrita,,,False,False,True,True,2-6 months,India,,Project,DiversityOne
2020-DiversityOne-Asunción,004.AAAD.AAD.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Asunci%C3%B3n,,,False,False,True,True,2-6 months,Paraguay,,Project,DiversityOne
2020-DiversityOne-Copenhagen,004.AAAD.AAC.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Copenhagen,,,False,False,True,True,2-6 months,Denmark,,Project,DiversityOne
2020-DiversityOne-Jilin,004.AAAD.AAF.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Jilin,,,False,False,True,True,7-12 months,China,,Project,DiversityOne
2020-DiversityOne-London,004.AAAD.AAE.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-London,,,False,False,True,True,2-6 months,United Kingdom,,Project,DiversityOne
2020-DiversityOne-San Luis Potosí,004.AAAD.AAH.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-San%20Luis%20Potos%C3%AD,,,False,False,True,True,>12 months,Mexico,,Project,DiversityOne
2020-DiversityOne-Trento,004.AAAD.AAA.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Trento,,,False,False,True,True,2-6 months,Italy,,Project,DiversityOne
2020-DiversityOne-Ulaanbaatar,004.AAAD.AAB.**,,DiversityOne,https://datascientiafoundation.github.io/LivePeople/datasets/2020-DiversityOne-Ulaanbaatar,,,False,False,True,True,2-6 months,Mongolia,,Project,DiversityOne
2021-ChatApplication1-Asunción,005.AAAE.AAD.**,,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Asunci%C3%B3n,,,False,False,True,True,1 month,Paraguay,,Project,ChatApplication1
2021-ChatApplication1-Copenhagen,005.AAAE.AAC.**,,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Copenhagen,,,False,False,True,True,1 month,Denmark,,Project,ChatApplication1
2021-ChatApplication1-London,005.AAAE.AAE.**,,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-London,,,False,False,True,True,1 month,United Kingdom,,Project,ChatApplication1
2021-ChatApplication1-Trento,005.AAAE.AAA.**,,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Trento,,,False,False,True,True,1 month,Italy,,Project,ChatApplication1
2021-ChatApplication1-Ulaanbaatar,005.AAAE.AAB.**,,ChatApplication1,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication1-Ulaanbaatar,,,False,False,True,True,1 month,Mongolia,,Project,ChatApplication1
2021-ChatApplication2-Asunción,005.AAAG.AAD.**,,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Asunci%C3%B3n,,,False,False,True,True,1 month,Paraguay,,Project,ChatApplication2
2021-ChatApplication2-Copenhagen,005.AAAG.AAC.**,,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Copenhagen,,,False,False,True,True,1 month,Denmark,,Project,ChatApplication2
2021-ChatApplication2-London,005.AAAG.AAE.**,,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-London,,,False,False,True,True,1 month,United Kingdom,,Project,ChatApplication2
2021-ChatApplication2-Trento,005.AAAG.AAA.**,,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Trento,,,False,False,True,True,1 month,Italy,,Project,ChatApplication2
2021-ChatApplication2-Ulaanbaatar,005.AAAG.AAB.**,,ChatApplication2,https://datascientiafoundation.github.io/LivePeople/datasets/2021-ChatApplication2-Ulaanbaatar,,,False,False,True,True,1 month,Mongolia,,Project,ChatApplication2
2022-OpenCalls-Hanoi,006.AAAJ.AAJ.**,,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Hanoi,,,False,False,True,True,1 month,Vietnam,,Project,OpenCalls
2022-OpenCalls-Thessaloniki,006.AAAI.AAK.**,,OpenCalls,https://datascientiafoundation.github.io/LivePeople/datasets/2022-OpenCalls-Thessaloniki,,,False,False,True,True,1 month,Greece,,Project,OpenCalls
2023-Skel-Trento,008.AAAQ.AAA.**,,Skel,https://datascientiafoundation.github.io/LivePeople/datasets/2023-Skel-Trento,,,False,False,True,False,2-6 months,Italy,,Project,Skel
2024-Makerere-Kampala,007.AAAN.AAN.**,,Makerere,https://datascientiafoundation.github.io/LivePeople/datasets/2024-Makerere-Kampala,,,False,False,True,True,2-6 months,Uganda,,Project,Makerere
2024-SmartUnitn2 OSM Big Thick Data-Trento,007.AAAP.AAA.**,,SmartUnitn2OSM,https://datascientiafoundation.github.io/LivePeople/datasets/2024-SmartUnitn2%20OSM%20Big%20Thick%20Data-Trento,,,False,False,True,True,2-6 months,Italy,,Project,SmartUnitn2OSM
